"Time","Bytes Sent","Bytes received"
2023-07-15 16:07:00,100,388
2023-07-15 16:07:15,129342,316602
2023-07-15 16:07:30,2500232,2618422
2023-07-15 16:07:45,5004701,5911060
2023-07-15 16:08:00,13636466,13737157
2023-07-15 16:08:15,20148904,21411794
2023-07-15 16:08:30,34943508,35432114
2023-07-15 16:08:45,46829405,47391343
2023-07-15 16:09:00,66260633,67376485
2023-07-15 16:09:15,83014353,83712718
2023-07-15 16:09:30,108055891,109634270
2023-07-15 16:09:45,130085157,130241740
2023-07-15 16:10:00,160174196,162385857
2023-07-15 16:10:15,188469139,187339122
2023-07-15 16:10:30,223558243,225639171
2023-07-15 16:10:45,256848696,255047998
2023-07-15 16:11:00,297587907,299323250
2023-07-15 16:11:15,334828165,333037425
2023-07-15 16:11:30,381222090,383206935
2023-07-15 16:11:45,422334988,421245057
2023-07-15 16:12:00,474923044,477344648
2023-07-15 16:12:15,521331345,519983224
2023-07-15 16:12:30,579555710,582003822
2023-07-15 16:12:45,631238642,628935168
2023-07-15 16:13:00,695045187,697216996
2023-07-15 16:13:15,751930573,748405925
2023-07-15 16:13:30,820629871,822966476
2023-07-15 16:13:45,882809525,878562683
2023-07-15 16:14:00,957410259,959360851
2023-07-15 16:14:15,1024646686,1019428172
2023-07-15 16:14:30,1104395393,1106624145
2023-07-15 16:14:45,1176314231,1170989971
2023-07-15 16:15:00,1262049561,1264256479
2023-07-15 16:15:15,1337740401,1333169015
2023-07-15 16:15:30,1430390259,1432451888
2023-07-15 16:15:45,1509713645,1505943664
2023-07-15 16:16:00,1609132368,1611350312
2023-07-15 16:16:15,1693787523,1689259685
2023-07-15 16:16:30,1798549963,1800887785
2023-07-15 16:16:45,1888851244,1883193835
2023-07-15 16:17:00,1998874172,2000965669
2023-07-15 16:17:15,2093118913,2087583956
2023-07-15 16:17:30,2209299691,2211419765
2023-07-15 16:17:45,2307294318,2302352301
2023-07-15 16:18:00,2430243086,2432205036
2023-07-15 16:18:15,2531932142,2527676330
2023-07-15 16:18:30,2661868215,2663467415
2023-07-15 16:18:45,2766865835,2763016400
2023-07-15 16:19:00,2902861143,2903895620
2023-07-15 16:19:15,3013105944,3008139535
2023-07-15 16:19:30,3154096823,3156541291
2023-07-15 16:19:45,3261761721,3264592368
2023-07-15 16:20:00,3402331647,3417598720
2023-07-15 16:20:15,3520848930,3529132288
2023-07-15 16:20:30,3663077918,3684942949
2023-07-15 16:20:45,3767724952,3796210329
2023-07-15 16:21:00,3902850838,3952048292
2023-07-15 16:21:15,4011160513,4063988401
2023-07-15 16:21:30,4140920226,4220563336
2023-07-15 16:21:45,4235821297,4333105369
2023-07-15 16:22:00,4356121736,4490253867
2023-07-15 16:22:15,4469706000,4602852007
2023-07-15 16:22:30,4597256827,4759876248
2023-07-15 16:22:45,4703137052,4871834906
2023-07-15 16:23:00,4833229057,5028083428
2023-07-15 16:23:15,4941239068,5140847364
2023-07-15 16:23:30,5075889488,5298059735
2023-07-15 16:23:45,5199657961,5410509148
2023-07-15 16:24:00,5340689850,5567705826
2023-07-15 16:24:15,5456041031,5678297941
2023-07-15 16:24:30,5600508681,5830791536
2023-07-15 16:24:45,5729141850,5938046776
2023-07-15 16:25:00,5868690690,6084348497
2023-07-15 16:25:15,5981669375,6187457529
2023-07-15 16:25:30,6114168419,6329174508
2023-07-15 16:25:45,6222255238,6428390349
2023-07-15 16:26:00,6349894314,6564202555
2023-07-15 16:26:15,6453574983,6659306382
2023-07-15 16:26:30,6575756326,6789387859
2023-07-15 16:26:45,6673268674,6880205760
2023-07-15 16:27:00,6791062793,7004170895
2023-07-15 16:27:15,6883128987,7090824050
2023-07-15 16:27:30,6995760579,7208923582
2023-07-15 16:27:45,7083857327,7291383097
2023-07-15 16:28:00,7190688975,7403562679
2023-07-15 16:28:15,7275243916,7481905768
2023-07-15 16:28:30,7376021897,7588405962
2023-07-15 16:28:45,7456187425,7662392295
2023-07-15 16:29:00,7551238355,7763114901
2023-07-15 16:29:15,7625852300,7832848085
2023-07-15 16:29:30,7715710616,7927555075
2023-07-15 16:29:45,7785423593,7993160865
2023-07-15 16:30:00,7870446083,8081878395
2023-07-15 16:30:15,7934741603,8143331924
2023-07-15 16:30:30,8014434064,8225875180
2023-07-15 16:30:45,8073945896,8282917907
2023-07-15 16:31:00,8148034735,8359220160
2023-07-15 16:31:15,8202626549,8412078676
2023-07-15 16:31:30,8271584858,8482413339
2023-07-15 16:31:45,8322377599,8530890775
2023-07-15 16:32:00,8384531862,8595276839
2023-07-15 16:32:15,8431592880,8639231026
2023-07-15 16:32:30,8486842266,8697332154
2023-07-15 16:32:45,8529464680,8736812270
2023-07-15 16:33:00,8579032110,8788865070
2023-07-15 16:33:15,8615574501,8823822714
2023-07-15 16:33:30,8659878949,8869630290
2023-07-15 16:33:45,8691842372,8900399465
2023-07-15 16:34:00,8730443838,8939984341
2023-07-15 16:34:15,8758556279,8966448171
2023-07-15 16:34:30,8790616602,8999945761
2023-07-15 16:34:45,8814964840,9021932185
2023-07-15 16:35:00,8839875379,9049113463
2023-07-15 16:35:15,8860477298,9066672837
2023-07-15 16:35:30,8877987697,9087641111
2023-07-15 16:35:45,8894227572,9100634082
2023-07-15 16:36:00,8906128440,9115420607
2023-07-15 16:36:15,8916065129,9123828047
2023-07-15 16:36:30,8924024429,9132360670
2023-07-15 16:36:45,8928534714,9136935509
2023-07-15 16:37:00,8933890224,9141798815
2023-07-15 16:37:15,8936762931,9145057563
2023-07-15 16:37:30,8941568594,9149324004
2023-07-15 16:37:45,8944099017,9152300878
2023-07-15 16:38:00,8948508294,9156085338
2023-07-15 16:38:15,8950745859,9158799501
2023-07-15 16:38:30,8954705702,9162215476
2023-07-15 16:38:45,8956650374,9164578877
2023-07-15 16:39:00,8960444476,9167824155
2023-07-15 16:39:15,8962320405,9170086511
2023-07-15 16:39:30,8965910076,9173165736
2023-07-15 16:39:45,8967733099,9175363164
2023-07-15 16:40:00,8971173330,9178298190
2023-07-15 16:40:15,8972882092,9180372420
2023-07-15 16:40:30,8976198031,9183208548
2023-07-15 16:40:45,8977826678,9185173938
2023-07-15 16:41:00,8980936068,9187843632
2023-07-15 16:41:15,8982511658,9189743422
2023-07-15 16:41:30,8985470143,9192275512
2023-07-15 16:41:45,8986936416,9194051102
2023-07-15 16:42:00,8989778026,9196487127
2023-07-15 16:42:15,8991163029,9198149685
2023-07-15 16:42:30,8993803419,9200422257
2023-07-15 16:42:45,8995133828,9202016071
2023-07-15 16:43:00,8997608510,9204136237
2023-07-15 16:43:15,8998830783,9205607939
2023-07-15 16:43:30,9001193717,9207635205
2023-07-15 16:43:45,9002331255,9208995194
2023-07-15 16:44:00,9004497817,9210861890
2023-07-15 16:44:15,9005583661,9212155861
2023-07-15 16:44:30,9007574123,9213873441
2023-07-15 16:44:45,9008557473,9215050150
2023-07-15 16:45:00,9010408794,9216671544
2023-07-15 16:45:15,9011283868,9217732549
2023-07-15 16:45:30,9012976165,9219195136
2023-07-15 16:45:45,9013812734,9220190229
2023-07-15 16:46:00,9015318570,9221483518
2023-07-15 16:46:15,9016059473,9222373189
2023-07-15 16:46:30,9017419681,9223567548
2023-07-15 16:46:45,9018046924,9224331063
2023-07-15 16:47:00,9019256474,9225383249
2023-07-15 16:47:15,9019827976,9226077512
2023-07-15 16:47:30,9020830551,9226960110
2023-07-15 16:47:45,9021332076,9227553716
2023-07-15 16:48:00,9022233978,9228332654
2023-07-15 16:48:15,9022628533,9228801855
2023-07-15 16:48:30,9023362443,9229442442
2023-07-15 16:48:45,9023692212,9229848641
2023-07-15 16:49:00,9024217549,9230316328
2023-07-15 16:49:15,9024478636,9230625796
2023-07-15 16:49:30,9024879136,9230994789
2023-07-15 16:49:45,9025023317,9231171328
2023-07-15 16:50:00,9025289738,9231406782
2023-07-15 16:50:15,9025389623,9231512115
2023-07-15 16:50:30,9025453278,9231565054

